,Ticker,Cov_mar,Market_var,Beta,Volatility%,Return%,CV,Sharp Ratio,CAGR,MAXDD%,Value at Risk
20,AXITA.NS,0.0001339609603719318,0.05377672114436039,0.0024910585383649854,48.84594971944269,176.41564943486736,27.687991329520123,3.5093114253982227,27.320267831375954,13.583474545460522,-2887857.65668558
33,TIPSINDLTD.NS,0.03234967554545645,0.05377672114436039,0.6015553729766395,58.65613706629088,110.09188768588638,53.27925453839821,1.7916605651530653,200.24875649557936,48.566068823157615,-181051.89769471844
32,GLOBAL.NS,0.0175732894525497,0.05377672114436039,0.3267824642074264,60.24423332640547,108.38826650281399,55.58187732879869,1.7161520828500307,195.18372968253658,57.90458929688328,-154314.93921732547
30,JAGSNPHARM.NS,0.04499438346665844,0.05377672114436039,0.8366888592161227,66.18926089446434,84.45266355423712,78.37439117826797,1.2003860215469189,132.42398578996233,42.80821805958633,3588.030529868178
6,FCL.NS,0.04794003839599122,0.05377672114436039,0.8914645105881234,58.63664805335592,82.87998676251372,70.74886271564542,1.3281793783922895,128.80213038131402,59.28677804448535,-29852.47084137793
3,BLS.NS,0.040555152235413644,0.05377672114436039,0.7541395490912465,62.975506297124284,80.60222845176843,78.1312223083363,1.2005021141881749,123.65631406861644,63.576158940397356,1003.8630889146152
50,VINYLINDIA.NS,0.03574510731331484,0.05377672114436039,0.6646948075796446,61.15039296409588,73.9098539153811,82.73645491723816,1.1268914323386465,109.19705330802162,43.807501903029014,10661.913534752923
14,ALKYLAMINE.NS,0.047132623944048525,0.05377672114436039,0.8764503104888789,47.22914211129469,65.6828307896426,71.904851760351,1.2848598995646483,92.69658340702165,45.53665201711979,-30632.27843451033
39,KSOLVES.NS,0.011611955389367577,0.05377672114436039,0.2159290329024705,121.63120009996669,61.06622995666536,199.17915382410257,0.4609526989011491,58.90235856849735,82.26442179335488,97689.88402150551
28,CDSL.NS,0.042281525516653665,0.05377672114436039,0.7862421623503493,41.43039048432746,57.00868736552934,72.6738193754284,1.2553269896213868,76.7067965494616,36.88947172471085,-27571.467623346034
31,JBCHEPHARM.NS,0.029150663643119742,0.05377672114436039,0.5420684456545153,36.707628588749955,56.725332772045434,64.7111736413465,1.4091167084516611,76.2074686320525,26.494478831727463,-52312.44531185069
59,RSYSTEMS.NS,0.026134209568309565,0.05377672114436039,0.4859762553792345,55.274545756279224,54.493860031932876,101.43261226840762,0.8954186661282574,72.32415497666058,40.0417721593907,33692.49274592698
27,LINDEINDIA.NS,0.042023854343741576,0.05377672114436039,0.7814506620984023,42.770382450990965,51.93116358730562,82.35976145438426,1.0972818314421748,67.9698937142863,46.9735821399139,-4168.151041718971
79,LIKHITHA.NS,0.026014902109062123,0.05377672114436039,0.48375768465367525,45.746367896948605,51.507502372735836,88.81496051954416,1.016638140048666,42.96666785672556,47.942984687102005,8939.995184555213
55,MACPOWER.NS,0.024048642662309862,0.05377672114436039,0.44719429058816584,60.459005989059,47.34080822753442,127.71012632161774,0.7003225993360964,60.44365490835402,59.88372361331182,56962.66349669873
5,TIMKEN.NS,0.03651257264090987,0.05377672114436039,0.6789661374648345,42.264420908496454,46.9765542580923,89.96918053268217,0.9931889129386775,59.86107723556449,37.176363504900564,7746.098845289947
42,ACE.NS,0.05858083594313085,0.05377672114436039,1.0893344684566042,55.1843130787456,46.53978651082566,118.57448694120917,0.7527462822913135,59.16531132413721,64.7124519211846,47130.30216348933
16,SHANTIGEAR.NS,0.04113388449723698,0.05377672114436039,0.7649013108630318,51.98639220902809,45.36040657441872,114.60742117409974,0.7763648304759573,57.301663794536296,46.10359386131023,41294.04843378159
13,INGERRAND.NS,0.017857918316643996,0.05377672114436039,0.3320752536902628,36.51624718644471,44.18391159916698,82.6460262679259,1.0730541777500222,55.46431649058216,24.483417688381,-6660.670430837243
24,PRAJIND.NS,0.0514523615280805,0.05377672114436039,0.9567775876472593,52.79565960636289,42.99992372792086,122.78082152057732,0.7197546921705879,53.63693331556896,64.47002692791685,47231.99832037658
74,PAR.NS,0.03933888637916771,0.05377672114436039,0.7315225908542252,75.93943043153327,41.66995974863776,182.24022986731063,0.4828843137255194,51.609851583313485,65.26315789473682,82703.72365012267
12,SCHAEFFLER.NS,0.024353392075410513,0.05377672114436039,0.4528612298625513,31.314654700921864,41.21171772584523,75.98483254019622,1.1563824692206874,50.9176291757891,35.59573316143286,-19081.105372458755
67,CMSINFO.NS,0.021690668152242056,0.05377672114436039,0.40334679561468156,37.822451420479254,40.89497518775859,92.48679390763132,0.9490388338055472,12.712014277504524,30.555554194427536,7730.31358624257
70,HAL.NS,0.031189935678643158,0.05377672114436039,0.5799895385015319,40.797831464197984,40.32919326775881,101.16203216198186,0.8659576256831651,49.59337610878636,48.910015701360294,19910.007022495265
9,ESABINDIA.NS,0.04095864258671166,0.05377672114436039,0.7616426162681179,44.71965452401792,39.88686364660541,112.11624689328966,0.7801237289941152,48.93402584281874,44.12475527100709,32432.08756786256
7,GRINDWELL.NS,0.02851268436146414,0.05377672114436039,0.5302049614539263,35.94992891008725,39.747865889264396,90.44492856608198,0.9665628540231809,48.72743218013029,37.42285966924565,3908.498000700012
56,RPGLIFE.NS,0.04274666462553398,0.05377672114436039,0.794891613246243,49.19406225817993,39.49268460421078,124.56499919211564,0.7011554448011738,48.348899565191175,55.6213017751479,44241.87182788071
61,DENORA.NS,0.03560193145155089,0.05377672114436039,0.6620323942023099,59.70209470032246,38.7473190459974,154.08058201252427,0.56526189265877,47.248741853392296,52.930729375520116,65581.32410251744
78,INTELLECT.NS,0.046501471622773315,0.05377672114436039,0.8647137763930027,54.26644681818908,38.05079976664538,142.61578508464893,0.6090466891517096,46.2280566221509,73.93957182828657,56682.742700873605
46,TRITURBINE.NS,0.03918065877530794,0.05377672114436039,0.7285802842112632,51.37552645582323,36.54548486270675,140.5796821381072,0.6140177442236445,44.04625902162553,50.92454075316647,53806.41865079684
49,BEL.NS,0.04559854282800836,0.05377672114436039,0.8479234482444886,41.29913636150393,36.41589653392181,113.40963780208826,0.7606913679484454,43.85996301471771,47.55495884953255,29378.926793370323
36,IEX.NS,0.032432919488770966,0.05377672114436039,0.6031033279568446,41.92666736660592,36.092151753874816,116.16560756066508,0.7415841445733257,43.39560011791828,54.44538526672318,32055.197250071098
21,KENNAMET.NS,0.04006514404230611,0.05377672114436039,0.7450276474602017,41.542604091558104,34.11856082828348,121.75954402250247,0.7009324876242093,40.5970260089235,45.257141783997206,34389.53296051256
37,KSB.NS,0.042826496263425294,0.05377672114436039,0.7963761150193618,39.38447798133164,33.97944301205971,115.90677918809212,0.7358087372846749,40.40182866726176,47.12167925182168,29033.497722598448
34,POLYCAB.NS,0.04756097818031629,0.05377672114436039,0.8844157317185942,38.795019255934434,33.75333976445108,114.93683151553861,0.7411606004049789,40.08515933830725,50.1783446868329,28094.86493427017
57,ADORWELD.NS,0.05278450544265332,0.05377672114436039,0.9815493455050276,49.4678094293742,33.18132861848369,149.08326908229378,0.5696902479322138,39.287213463403184,53.21273693300016,54063.14334356355
17,TCIEXP.NS,0.033852063177836254,0.05377672114436039,0.6294928820030217,45.42335816340227,30.499113160946358,148.9333736482744,0.5613656539707595,35.6057709905812,43.23113650915145,49900.8474795603
18,SUMICHEM.NS,0.04285085435465248,0.05377672114436039,0.7968290636318627,39.963725805867305,29.579097605640936,135.10799531033007,0.6150351877860282,31.829108803515794,41.45401381498851,39141.03830991759
15,SKFINDIA.NS,0.03534659387032741,0.05377672114436039,0.6572842880368551,34.7107575184675,28.854833929784903,120.29442831981758,0.6872461344899541,33.397209114075245,45.149129063278835,26656.21939472368
11,VINATIORGA.NS,0.03365666808527051,0.05377672114436039,0.6258594307920187,38.08708452567062,26.397562612377218,144.282580497839,0.5618062626441073,30.16351690583876,39.95079233944124,40385.84077702369
81,GRSE.NS,0.04778737246512452,0.05377672114436039,0.8886256255163303,52.34374860619727,24.398057050601807,214.5406435341791,0.3705897565063799,27.590161766588682,47.77658300676359,67954.48129814616
73,CAPLIPOINT.NS,0.041942055808349706,0.05377672114436039,0.779929585066348,50.637270258388725,24.294455353586798,208.43138700334234,0.38103269104223525,27.45822189007885,47.83137159302839,66107.51417104228
51,SUPREMEIND.NS,0.029547752573933307,0.05377672114436039,0.5494524758141005,33.04981470354376,23.63623936659415,139.82687427956122,0.5638833238177242,26.623145226696643,43.145834569295104,32982.10235810156
29,CRISIL.NS,0.026461266418299142,0.05377672114436039,0.4920580105147254,36.90156456476062,23.24468814707687,158.75267644492433,0.4944150298846611,26.128983033409426,41.84484682960472,42401.08446314945
58,AJANTPHARM.NS,0.021669480901129166,0.05377672114436039,0.4029528100636471,32.01306724207258,22.144628903780532,144.56357512772456,0.5355509603043761,24.750935260902352,31.10580701940731,33229.86909455992
45,DIVISLAB.NS,0.031036745533095086,0.05377672114436039,0.5771409054445473,31.17722859208911,21.627527857669833,144.15530428288244,0.5333228323536393,24.10837330535962,39.10445609649656,32230.69796684089
82,CONTROLPR.NS,0.035370134382491085,0.05377672114436039,0.6577220334341708,47.27344373231236,20.81015914351889,227.1652196712546,0.33444060544953125,23.099435370850486,45.2552222017424,64708.0167100873
76,GANDHITUBE.NS,0.03276488418470296,0.05377672114436039,0.6092763464835944,44.395755074748266,20.015066707907454,221.81167678651107,0.33820951310833386,22.12586514763992,51.49164063629809,61370.410758382386
44,AMRUTANJAN.NS,0.03867953456273272,0.05377672114436039,0.7192616756774707,40.28411683137404,16.702421039854006,241.1872909636947,0.2904971477676764,18.151795797084482,48.63471572850418,58483.09341068275
68,UTIAMC.NS,0.01908638147812021,0.05377672114436039,0.3549190257785327,37.49580561253218,13.929434468782413,269.1839765394993,0.23814488908588582,10.190291792653294,48.94800581721963,57375.06279643532
87,FINCABLES.NS,0.03735011096991087,0.05377672114436039,0.6945405033089826,40.83116644627842,13.560233661752639,301.10960817323445,0.20964950078061917,14.501795723547218,59.150246596236,62836.271745576225
77,SWARAJENG.NS,0.023916504137874675,0.05377672114436039,0.4447371209872065,31.93024025698431,12.633929991307847,252.7340287539375,0.2390815079957949,13.44746915413757,38.01924375763173,48955.01802516264
52,ITC.NS,0.03647948912353204,0.05377672114436039,0.6783509360045407,30.44726323321068,10.41778267869332,292.26241487530837,0.17793989026848933,10.96426103006911,41.26445879837799,49792.42481574284
